query	runtime_sec	exit_code	hits
s5-0093-0026	231	0	16
s5-0093-0027	233	0	31
s5-0093-0028	229	0	4
s5-0093-0029	31	0	1
s5-0093-0030	230	0	0
s5-0093-0031	31	0	0
s5-0094-0000	242	0	7
s5-0094-0001	31	0	6
s5-0094-0002	233	0	1
s5-0094-0003	31	0	3
s5-0094-0004	233	0	5
s5-0094-0005	32	0	2
s5-0094-0006	226	0	1
s5-0094-0007	232	0	0
s5-0094-0008	236	0	16
s5-0094-0009	235	0	0
s5-0094-0010	238	0	3
s5-0094-0011	239	0	1
s5-0094-0012	233	0	1
s5-0094-0013	31	0	0
s5-0094-0014	32	0	1
s5-0094-0015	29	0	2
s5-0094-0016	241	0	1
s5-0094-0017	68	0	12
s5-0094-0018	233	0	16
s5-0094-0019	231	0	0
s5-0094-0020	244	0	10
s5-0094-0021	264	0	457
s5-0094-0022	32	0	0
s5-0094-0023	31	0	0
s5-0094-0024	31	0	5
s5-0094-0025	33	0	0
s5-0094-0026	32	0	10
s5-0094-0027	30	0	0
s5-0094-0028	229	0	13
s5-0094-0029	232	0	0
s5-0094-0030	230	0	0
s5-0094-0031	235	0	0
s5-0095-0000	32	0	14
s5-0095-0001	241	0	8
s5-0095-0002	33	0	0
s5-0095-0003	236	0	0
s5-0095-0004	228	0	0
s5-0095-0005	229	0	0
s5-0095-0006	31	0	2
s5-0095-0007	231	0	0
s5-0095-0008	31	0	9
s5-0095-0009	31	0	1
s5-0095-0010	71	0	5
s5-0095-0011	32	0	1
s5-0095-0012	30	0	1
s5-0095-0013	31	0	0
s5-0095-0014	32	0	0
s5-0095-0015	30	0	0
s5-0095-0016	31	0	6
s5-0095-0017	30	0	0
s5-0095-0018	31	0	1
s5-0095-0019	36	0	0
s5-0095-0020	36	0	85
s5-0095-0021	39	0	474
s5-0095-0022	31	0	0
s5-0095-0023	30	0	0
s5-0095-0024	71	0	3
s5-0095-0025	32	0	0
s5-0095-0026	32	0	5
s5-0095-0027	236	0	1
s5-0095-0028	234	0	22
s5-0095-0029	228	0	34
s5-0095-0030	32	0	0
s5-0095-0031	236	0	0
s5-0096-0000	245	0	27
s5-0096-0001	55	0	10
s5-0096-0002	35	0	4
s5-0096-0003	237	0	0
s5-0096-0004	233	0	5
s5-0096-0005	225	0	1
s5-0096-0006	234	0	0
s5-0096-0007	30	0	0
s5-0096-0008	238	0	5
s5-0096-0009	37	0	17
s5-0096-0010	246	0	150
s5-0096-0011	238	0	0
s5-0096-0012	239	0	0
s5-0096-0013	230	0	1
s5-0096-0014	32	0	0
s5-0096-0015	229	0	0
s5-0096-0016	234	0	1
s5-0096-0017	236	0	2
s5-0096-0018	230	0	0
s5-0096-0019	31	0	0
s5-0096-0020	240	0	40
s5-0096-0021	247	0	129
s5-0096-0022	236	0	2
s5-0096-0023	30	0	8
s5-0096-0024	30	0	20
s5-0096-0025	68	0	0
s5-0096-0026	235	0	48
s5-0096-0027	235	0	0
s5-0096-0028	229	0	23
s5-0096-0029	31	0	0
s5-0096-0030	236	0	0
s5-0096-0031	32	0	0
s5-0097-0000	292	0	1602
s5-0097-0001	231	0	512
s5-0097-0002	37	0	490
s5-0097-0003	256	0	523
s5-0097-0004	250	0	486
s5-0097-0005	243	0	170
s5-0097-0006	241	0	104
s5-0097-0007	31	0	145
s5-0097-0008	40	0	711
s5-0097-0009	246	0	135
s5-0097-0010	315	0	2997
s5-0097-0011	250	0	494
s5-0097-0012	251	0	161
s5-0097-0013	33	0	30
s5-0097-0014	34	0	135
s5-0097-0015	239	0	22
s5-0097-0016	36	0	423
s5-0097-0017	32	0	153
s5-0097-0018	233	0	82
s5-0097-0019	245	0	132
s5-0097-0020	290	0	1369
s5-0097-0021	39	0	404
s5-0097-0022	248	0	140
s5-0097-0023	251	0	238
s5-0097-0024	77	0	620
s5-0097-0025	252	0	209
s5-0097-0026	39	0	458
s5-0097-0027	250	0	188
s5-0097-0028	34	0	115
s5-0097-0029	239	0	29
s5-0097-0030	234	0	1
s5-0097-0031	233	0	1
s5-0098-0000	52	0	1252
s5-0098-0001	35	0	254
s5-0098-0002	36	0	355
s5-0098-0003	34	0	72
s5-0098-0004	35	0	221
s5-0098-0005	33	0	421
s5-0098-0006	31	0	67
s5-0098-0007	30	0	16
s5-0098-0008	42	0	474
s5-0098-0009	74	0	58
s5-0098-0010	68	0	2292
s5-0098-0011	36	0	205
s5-0098-0012	32	0	62
s5-0098-0013	31	0	22
s5-0098-0014	232	0	39
s5-0098-0015	238	0	55
s5-0098-0016	47	0	310
s5-0098-0017	244	0	72
s5-0098-0018	239	0	61
s5-0098-0019	236	0	10
s5-0098-0020	277	0	894
s5-0098-0021	66	0	2910
s5-0098-0022	246	0	84
s5-0098-0023	250	0	159
s5-0098-0024	258	0	400
s5-0098-0025	42	0	108
s5-0098-0026	39	0	363
s5-0098-0027	231	0	60
s5-0098-0028	236	0	81
s5-0098-0029	232	0	60
s5-0098-0030	235	0	0
s5-0098-0031	234	0	1
s5-0099-0000	241	0	18
s5-0099-0001	238	0	4
s5-0099-0002	35	0	4
s5-0099-0003	69	0	0
s5-0099-0004	234	0	4
s5-0099-0005	231	0	1
s5-0099-0006	224	0	0
s5-0099-0007	228	0	2
s5-0099-0008	31	0	15
s5-0099-0009	230	0	0
s5-0099-0010	234	0	17
s5-0099-0011	236	0	0
s5-0099-0012	232	0	1
s5-0099-0013	30	0	0
s5-0099-0014	32	0	2
s5-0099-0015	236	0	0
s5-0099-0016	31	0	1
s5-0099-0017	31	0	4
s5-0099-0018	30	0	1
s5-0099-0019	235	0	0
s5-0099-0020	32	0	14
s5-0099-0021	252	0	36
s5-0099-0022	235	0	0
s5-0099-0023	31	0	8
s5-0099-0024	239	0	16
s5-0099-0025	233	0	0
s5-0099-0026	34	0	34
s5-0099-0027	33	0	0
s5-0099-0028	237	0	5
s5-0099-0029	32	0	0
s5-0099-0030	237	0	0
s5-0099-0031	68	0	0
s5-0100-0000	375	0	984
s5-0100-0001	58	0	182
s5-0100-0002	333	0	310
s5-0100-0003	55	0	58
s5-0100-0004	46	0	295
s5-0100-0005	293	0	76
s5-0100-0006	40	0	75
s5-0100-0007	283	0	13
s5-0100-0008	44	0	399
s5-0100-0009	290	0	53
s5-0100-0010	342	0	1741
s5-0100-0011	297	0	212
s5-0100-0012	195	0	705
s5-0100-0013	308	0	194
s5-0100-0014	298	0	60
s5-0100-0015	294	0	9
s5-0100-0016	291	0	165
s5-0100-0017	45	0	116
s5-0100-0018	43	0	54
s5-0100-0019	279	0	14
s5-0100-0020	55	0	718
s5-0100-0021	61	0	1712
s5-0100-0022	298	0	62
s5-0100-0023	85	0	79
s5-0100-0024	47	0	57
s5-0100-0025	42	0	7
s5-0100-0026	46	0	139
s5-0100-0027	47	0	28
s5-0100-0028	56	0	45
s5-0100-0029	355	0	19
s5-0100-0030	58	0	53
s5-0100-0031	366	0	4
s5-0101-0000	339	0	15
s5-0101-0001	334	0	1
s5-0101-0002	327	0	1
s5-0101-0003	47	0	0
s5-0101-0004	39	0	1
s5-0101-0005	86	0	32
s5-0101-0006	287	0	0
s5-0101-0007	283	0	0
s5-0101-0008	280	0	1
s5-0101-0009	289	0	3
s5-0101-0010	291	0	18
s5-0101-0011	291	0	0
s5-0101-0012	292	0	0
s5-0101-0013	291	0	0
s5-0101-0014	43	0	0
s5-0101-0015	291	0	0
s5-0101-0016	284	0	0
s5-0101-0017	282	0	0
s5-0101-0018	282	0	1
s5-0101-0019	285	0	0
s5-0101-0020	288	0	0
s5-0101-0021	42	0	0
s5-0101-0022	287	0	0
s5-0101-0023	294	0	0
s5-0101-0024	301	0	0
s5-0101-0025	45	0	1
s5-0101-0026	308	0	7
s5-0101-0027	44	0	0
s5-0101-0028	352	0	0
s5-0101-0029	52	0	0
s5-0101-0030	368	0	0
s5-0101-0031	56	0	4
s5-0102-0000	246	0	86
s5-0102-0001	33	0	7
s5-0102-0002	237	0	2
s5-0102-0003	234	0	5
s5-0102-0004	34	0	11
s5-0102-0005	230	0	3
s5-0102-0006	30	0	1
s5-0102-0007	230	0	4
s5-0102-0008	30	0	2
s5-0102-0009	238	0	0
s5-0102-0010	241	0	6
s5-0102-0011	70	0	1
s5-0102-0012	31	0	0
s5-0102-0013	31	0	0
s5-0102-0014	32	0	2
s5-0102-0015	31	0	0
s5-0102-0016	31	0	13
s5-0102-0017	31	0	2
s5-0102-0018	30	0	2
s5-0102-0019	31	0	1
s5-0102-0020	35	0	133
s5-0102-0021	32	0	14
s5-0102-0022	33	0	3
s5-0102-0023	31	0	27
s5-0102-0024	227	0	22
s5-0102-0025	235	0	9
s5-0102-0026	229	0	0
s5-0102-0027	230	0	0
s5-0102-0028	230	0	18
s5-0102-0029	231	0	9
s5-0102-0030	234	0	0
s5-0102-0031	232	0	0
s5-0103-0000	237	0	3
s5-0103-0001	237	0	0
s5-0103-0002	239	0	0
s5-0103-0003	233	0	0
s5-0103-0004	232	0	0
s5-0103-0005	230	0	0
s5-0103-0006	228	0	0
s5-0103-0007	226	0	0
s5-0103-0008	231	0	0
s5-0103-0009	235	0	0
s5-0103-0010	243	0	0
s5-0103-0011	237	0	0
s5-0103-0012	236	0	0
s5-0103-0013	233	0	0
s5-0103-0014	232	0	0
s5-0103-0015	235	0	0
s5-0103-0016	232	0	0
s5-0103-0017	233	0	0
s5-0103-0018	232	0	0
s5-0103-0019	231	0	0
s5-0103-0020	240	0	5
s5-0103-0021	240	0	1
s5-0103-0022	237	0	0
s5-0103-0023	234	0	0
s5-0103-0024	231	0	1
s5-0103-0025	233	0	3
s5-0103-0026	232	0	0
s5-0103-0027	235	0	0
s5-0103-0028	233	0	0
s5-0103-0029	232	0	1
s5-0103-0030	234	0	0
s5-0103-0031	234	0	0
s5-0104-0000	345	0	17
s5-0104-0001	337	0	1
s5-0104-0002	331	0	5
s5-0104-0003	329	0	0
s5-0104-0004	283	0	3
s5-0104-0005	39	0	56
s5-0104-0006	42	0	0
s5-0104-0007	41	0	0
s5-0104-0008	40	0	4
s5-0104-0009	82	0	4
s5-0104-0010	41	0	14
s5-0104-0011	41	0	0
s5-0104-0012	41	0	72
s5-0104-0013	40	0	0
s5-0104-0014	42	0	5
s5-0104-0015	41	0	0
s5-0104-0016	38	0	4
s5-0104-0017	40	0	0
s5-0104-0018	38	0	3
s5-0104-0019	39	0	0
s5-0104-0020	41	0	0
s5-0104-0021	42	0	0
s5-0104-0022	85	0	0
s5-0104-0023	41	0	0
s5-0104-0024	44	0	0
s5-0104-0025	42	0	1
s5-0104-0026	43	0	15
s5-0104-0027	42	0	0
s5-0104-0028	55	0	0
s5-0104-0029	55	0	0
s5-0104-0030	55	0	0
s5-0104-0031	54	0	2
s5-0105-0000	32	0	2
s5-0105-0001	31	0	0
s5-0105-0002	69	0	0
s5-0105-0003	31	0	0
s5-0105-0004	32	0	0
s5-0105-0005	30	0	0
s5-0105-0006	29	0	0
s5-0105-0007	30	0	0
s5-0105-0008	32	0	0
s5-0105-0009	32	0	0
s5-0105-0010	30	0	0
s5-0105-0011	31	0	0
s5-0105-0012	30	0	0
s5-0105-0013	30	0	0
s5-0105-0014	231	0	0
s5-0105-0015	222	0	0
s5-0105-0016	227	0	0
s5-0105-0017	233	0	0
s5-0105-0018	235	0	0
s5-0105-0019	229	0	0
s5-0105-0020	233	0	0
s5-0105-0021	240	0	0
s5-0105-0022	236	0	0
s5-0105-0023	238	0	0
s5-0105-0024	232	0	0
s5-0105-0025	235	0	0
s5-0105-0026	232	0	0
s5-0105-0027	235	0	0
s5-0105-0028	233	0	0
s5-0105-0029	235	0	0
s5-0105-0030	231	0	0
s5-0105-0031	236	0	0
s5-0106-0000	241	0	10
s5-0106-0001	70	0	0
s5-0106-0002	234	0	1
s5-0106-0003	236	0	0
s5-0106-0004	231	0	1
s5-0106-0005	231	0	0
s5-0106-0006	233	0	1
s5-0106-0007	230	0	0
s5-0106-0008	233	0	3
s5-0106-0009	235	0	0
s5-0106-0010	238	0	0
s5-0106-0011	237	0	0
s5-0106-0012	234	0	0
s5-0106-0013	232	0	0
s5-0106-0014	236	0	0
s5-0106-0015	237	0	0
s5-0106-0016	231	0	0
s5-0106-0017	236	0	0
s5-0106-0018	228	0	10
s5-0106-0019	31	0	0
s5-0106-0020	241	0	8
s5-0106-0021	236	0	0
s5-0106-0022	236	0	3
s5-0106-0023	30	0	0
s5-0106-0024	31	0	0
s5-0106-0025	236	0	2
s5-0106-0026	29	0	0
s5-0106-0027	30	0	0
s5-0106-0028	30	0	4
s5-0106-0029	31	0	0
s5-0106-0030	30	0	0
s5-0106-0031	31	0	0
s5-0107-0000	40	0	100
s5-0107-0001	34	0	11
s5-0107-0002	34	0	3
s5-0107-0003	239	0	0
s5-0107-0004	40	0	12
s5-0107-0005	37	0	3
s5-0107-0006	68	0	2
s5-0107-0007	34	0	1
s5-0107-0008	30	0	1
s5-0107-0009	34	0	12
s5-0107-0010	32	0	2
s5-0107-0011	236	0	2
s5-0107-0012	236	0	0
s5-0107-0013	233	0	3
s5-0107-0014	32	0	0
s5-0107-0015	32	0	0
s5-0107-0016	30	0	17
s5-0107-0017	235	0	4
s5-0107-0018	30	0	3
s5-0107-0019	31	0	0
s5-0107-0020	35	0	163
s5-0107-0021	70	0	22
s5-0107-0022	32	0	28
s5-0107-0023	32	0	2
s5-0107-0024	32	0	51
s5-0107-0025	31	0	96
s5-0107-0026	31	0	0
s5-0107-0027	30	0	0
s5-0107-0028	32	0	14
s5-0107-0029	31	0	6
s5-0107-0030	32	0	0
s5-0107-0031	30	0	0
s5-0108-0000	35	0	16
s5-0108-0001	32	0	4
s5-0108-0002	32	0	7
s5-0108-0003	32	0	3
s5-0108-0004	32	0	3
s5-0108-0005	31	0	1
s5-0108-0006	69	0	4
s5-0108-0007	32	0	1
s5-0108-0008	32	0	4
s5-0108-0009	233	0	3
s5-0108-0010	250	0	2
s5-0108-0011	241	0	0
s5-0108-0012	231	0	1
s5-0108-0013	30	0	1
s5-0108-0014	232	0	0
s5-0108-0015	31	0	0
s5-0108-0016	234	0	5
s5-0108-0017	236	0	0
s5-0108-0018	232	0	0
s5-0108-0019	233	0	1
s5-0108-0020	35	0	0
s5-0108-0021	256	0	1
s5-0108-0022	245	0	1
s5-0108-0023	245	0	0
s5-0108-0024	234	0	0
s5-0108-0025	236	0	0
s5-0108-0026	235	0	0
s5-0108-0027	232	0	0
s5-0108-0028	239	0	1
s5-0108-0029	241	0	0
s5-0108-0030	240	0	0
s5-0108-0031	237	0	0
s5-0109-0000	33	0	2
s5-0109-0001	247	0	0
s5-0109-0002	240	0	0
s5-0109-0003	229	0	0
s5-0109-0004	229	0	1
s5-0109-0005	235	0	0
s5-0109-0006	235	0	1
s5-0109-0007	234	0	1
s5-0109-0008	240	0	0
s5-0109-0009	245	0	0
s5-0109-0010	247	0	1
s5-0109-0011	245	0	1
s5-0109-0012	234	0	0
s5-0109-0013	236	0	0
s5-0109-0014	236	0	0
s5-0109-0015	237	0	0
s5-0109-0016	237	0	0
s5-0109-0017	31	0	0
s5-0109-0018	234	0	0
s5-0109-0019	237	0	0
s5-0109-0020	33	0	2
s5-0109-0021	251	0	0
s5-0109-0022	247	0	0
s5-0109-0023	32	0	0
s5-0109-0024	33	0	7
s5-0109-0025	31	0	0
s5-0109-0026	31	0	1
s5-0109-0027	69	0	0
s5-0109-0028	32	0	0
s5-0109-0029	31	0	0
s5-0109-0030	237	0	0
s5-0109-0031	31	0	0
s5-0110-0000	34	0	1
s5-0110-0001	33	0	0
s5-0110-0002	31	0	0
s5-0110-0003	36	0	0
s5-0110-0004	33	0	0
s5-0110-0005	33	0	0
s5-0110-0006	31	0	0
s5-0110-0007	30	0	0
s5-0110-0008	240	0	0
s5-0110-0009	242	0	0
s5-0110-0010	37	0	0
s5-0110-0011	242	0	0
s5-0110-0012	30	0	0
s5-0110-0013	71	0	0
s5-0110-0014	31	0	0
s5-0110-0015	233	0	0
s5-0110-0016	30	0	0
s5-0110-0017	31	0	0
s5-0110-0018	31	0	0
s5-0110-0019	31	0	0
s5-0110-0020	32	0	0
s5-0110-0021	33	0	0
s5-0110-0022	32	0	0
s5-0110-0023	33	0	0
s5-0110-0024	32	0	0
s5-0110-0025	31	0	0
s5-0110-0026	30	0	0
s5-0110-0027	32	0	0
s5-0110-0028	69	0	0
s5-0110-0029	31	0	0
s5-0110-0030	31	0	0
s5-0110-0031	33	0	0
s5-0111-0000	34	0	0
s5-0111-0001	31	0	0
s5-0111-0002	32	0	0
s5-0111-0003	29	0	0
s5-0111-0004	28	0	0
s5-0111-0005	217	0	0
s5-0111-0006	30	0	0
s5-0111-0007	222	0	0
s5-0111-0008	235	0	0
s5-0111-0009	30	0	0
s5-0111-0010	236	0	0
s5-0111-0011	235	0	0
s5-0111-0012	232	0	0
s5-0111-0013	31	0	0
s5-0111-0014	229	0	0
s5-0111-0015	231	0	0
s5-0111-0016	230	0	0
s5-0111-0017	229	0	0
s5-0111-0018	230	0	0
s5-0111-0019	233	0	0
s5-0111-0020	239	0	0
s5-0111-0021	241	0	0
s5-0111-0022	32	0	0
s5-0111-0023	235	0	0
s5-0111-0024	235	0	0
s5-0111-0025	232	0	0
s5-0111-0026	238	0	0
s5-0111-0027	235	0	0
s5-0111-0028	235	0	0
s5-0111-0029	235	0	0
s5-0111-0030	228	0	0
s5-0111-0031	234	0	0
s5-0112-0000	254	0	118
s5-0112-0001	243	0	12
s5-0112-0002	242	0	14
s5-0112-0003	238	0	7
s5-0112-0004	238	0	14
s5-0112-0005	237	0	15
s5-0112-0006	35	0	73
s5-0112-0007	234	0	6
s5-0112-0008	247	0	44
s5-0112-0009	244	0	6
s5-0112-0010	251	0	49
s5-0112-0011	72	0	4
s5-0112-0012	31	0	40
s5-0112-0013	233	0	9
s5-0112-0014	232	0	0
s5-0112-0015	233	0	0
s5-0112-0016	34	0	27
s5-0112-0017	238	0	7
s5-0112-0018	230	0	4
s5-0112-0019	30	0	0
s5-0112-0020	34	0	15
s5-0112-0021	259	0	0
s5-0112-0022	254	0	52
s5-0112-0023	32	0	0
s5-0112-0024	30	0	38
s5-0112-0025	30	0	10
s5-0112-0026	37	0	23
s5-0112-0027	31	0	2
s5-0112-0028	234	0	4
s5-0112-0029	37	0	4
s5-0112-0030	32	0	0
s5-0112-0031	31	0	0
s5-0113-0000	53	0	15
s5-0113-0001	89	0	4
s5-0113-0002	46	0	4
s5-0113-0003	49	0	10
s5-0113-0004	40	0	4
s5-0113-0005	40	0	0
s5-0113-0006	285	0	0
s5-0113-0007	39	0	0
s5-0113-0008	286	0	11
s5-0113-0009	288	0	0
s5-0113-0010	293	0	1
s5-0113-0011	39	0	2
s5-0113-0012	40	0	1
s5-0113-0013	43	0	0
s5-0113-0014	42	0	0
s5-0113-0015	42	0	0
s5-0113-0016	39	0	1
s5-0113-0017	38	0	1
s5-0113-0018	83	0	1
s5-0113-0019	38	0	2
s5-0113-0020	45	0	78
s5-0113-0021	43	0	20
s5-0113-0022	41	0	0
s5-0113-0023	41	0	0
s5-0113-0024	297	0	0
s5-0113-0025	42	0	0
s5-0113-0026	42	0	1
s5-0113-0027	300	0	1
s5-0113-0028	54	0	3
s5-0113-0029	54	0	1
s5-0113-0030	55	0	0
s5-0113-0031	55	0	0
s5-0114-0000	331	0	1
s5-0114-0001	324	0	0
s5-0114-0002	324	0	0
s5-0114-0003	324	0	0
s5-0114-0004	281	0	0
s5-0114-0005	285	0	0
s5-0114-0006	281	0	0
s5-0114-0007	286	0	0
s5-0114-0008	285	0	0
s5-0114-0009	282	0	0
s5-0114-0010	283	0	0
s5-0114-0011	283	0	0
s5-0114-0012	292	0	0
s5-0114-0013	292	0	0
s5-0114-0014	295	0	0
s5-0114-0015	297	0	0
s5-0114-0016	286	0	0
s5-0114-0017	286	0	0
s5-0114-0018	284	0	0
s5-0114-0019	283	0	0
s5-0114-0020	298	0	2
s5-0114-0021	298	0	0
s5-0114-0022	290	0	0
s5-0114-0023	290	0	0
s5-0114-0024	308	0	0
s5-0114-0025	305	0	0
s5-0114-0026	42	0	0
s5-0114-0027	306	0	0
s5-0114-0028	357	0	0
s5-0114-0029	354	0	0
s5-0114-0030	359	0	0
s5-0114-0031	363	0	0
s5-0115-0000	334	0	0
s5-0115-0001	88	0	0
s5-0115-0002	46	0	0
s5-0115-0003	329	0	0
s5-0115-0004	283	0	0
s5-0115-0005	281	0	0
s5-0115-0006	285	0	0
s5-0115-0007	39	0	0
s5-0115-0008	40	0	1
s5-0115-0009	41	0	0
s5-0115-0010	41	0	0
s5-0115-0011	289	0	0
s5-0115-0012	298	0	0
s5-0115-0013	39	0	0
s5-0115-0014	295	0	0
s5-0115-0015	40	0	0
s5-0115-0016	39	0	0
s5-0115-0017	40	0	0
s5-0115-0018	40	0	0
s5-0115-0019	40	0	0
s5-0115-0020	40	0	0
s5-0115-0021	84	0	0
s5-0115-0022	40	0	0
s5-0115-0023	40	0	0
s5-0115-0024	44	0	0
s5-0115-0025	44	0	0
s5-0115-0026	44	0	0
s5-0115-0027	41	0	0
s5-0115-0028	51	0	0
s5-0115-0029	359	0	0
s5-0115-0030	362	0	0
s5-0115-0031	54	0	0
s5-0116-0000	335	0	0
s5-0116-0001	49	0	0
s5-0116-0002	49	0	0
s5-0116-0003	49	0	0
s5-0116-0004	283	0	0
s5-0116-0005	39	0	0
s5-0116-0006	83	0	0
s5-0116-0007	38	0	0
s5-0116-0008	39	0	0
s5-0116-0009	38	0	0
s5-0116-0010	41	0	0
s5-0116-0011	41	0	0
s5-0116-0012	41	0	0
s5-0116-0013	39	0	0
s5-0116-0014	40	0	0
s5-0116-0015	40	0	0
s5-0116-0016	39	0	0
s5-0116-0017	40	0	0
s5-0116-0018	40	0	0
s5-0116-0019	273	0	0
s5-0116-0020	84	0	0
s5-0116-0021	295	0	0
s5-0116-0022	40	0	0
s5-0116-0023	288	0	0
s5-0116-0024	307	0	0
s5-0116-0025	301	0	0
s5-0116-0026	307	0	0
s5-0116-0027	301	0	0
s5-0116-0028	355	0	0
s5-0116-0029	358	0	0
s5-0116-0030	365	0	0
s5-0116-0031	358	0	0
s5-0117-0000	336	0	10
s5-0117-0001	332	0	2
s5-0117-0002	325	0	3
s5-0117-0003	47	0	8
s5-0117-0004	38	0	3
s5-0117-0005	287	0	0
s5-0117-0006	286	0	0
s5-0117-0007	40	0	0
s5-0117-0008	286	0	9
s5-0117-0009	41	0	0
s5-0117-0010	295	0	2
s5-0117-0011	42	0	2
s5-0117-0012	295	0	0
s5-0117-0013	293	0	0
s5-0117-0014	295	0	0
s5-0117-0015	296	0	0
s5-0117-0016	280	0	1
s5-0117-0017	287	0	1
s5-0117-0018	286	0	2
s5-0117-0019	38	0	3
s5-0117-0020	301	0	46
s5-0117-0021	298	0	12
s5-0117-0022	288	0	0
s5-0117-0023	287	0	0
s5-0117-0024	307	0	0
s5-0117-0025	308	0	0
s5-0117-0026	306	0	1
s5-0117-0027	43	0	1
s5-0117-0028	55	0	1
s5-0117-0029	55	0	0
s5-0117-0030	53	0	0
s5-0117-0031	362	0	0
s5-0118-0000	34	0	2
s5-0118-0001	244	0	1
s5-0118-0002	238	0	0
s5-0118-0003	239	0	0
s5-0118-0004	30	0	0
s5-0118-0005	234	0	1
s5-0118-0006	67	0	0
s5-0118-0007	225	0	0
s5-0118-0008	238	0	0
s5-0118-0009	32	0	0
s5-0118-0010	246	0	24
s5-0118-0011	33	0	0
s5-0118-0012	234	0	0
s5-0118-0013	31	0	0
s5-0118-0014	31	0	0
s5-0118-0015	30	0	0
s5-0118-0016	31	0	2
s5-0118-0017	31	0	0
s5-0118-0018	31	0	0
s5-0118-0019	30	0	0
s5-0118-0020	72	0	0
s5-0118-0021	34	0	0
s5-0118-0022	32	0	0
s5-0118-0023	32	0	0
s5-0118-0024	31	0	3
s5-0118-0025	30	0	0
s5-0118-0026	31	0	0
s5-0118-0027	30	0	0
s5-0118-0028	235	0	1
s5-0118-0029	32	0	0
s5-0118-0030	32	0	0
s5-0118-0031	31	0	0
s5-0119-0000	33	0	0
s5-0119-0001	33	0	0
s5-0119-0002	31	0	1
s5-0119-0003	33	0	0
s5-0119-0004	32	0	1
s5-0119-0005	69	0	0
s5-0119-0006	30	0	0
s5-0119-0007	236	0	0
s5-0119-0008	31	0	0
s5-0119-0009	32	0	0
s5-0119-0010	243	0	0
s5-0119-0011	32	0	0
s5-0119-0012	235	0	0
s5-0119-0013	31	0	0
s5-0119-0014	32	0	0
s5-0119-0015	30	0	0
s5-0119-0016	30	0	0
s5-0119-0017	32	0	0
s5-0119-0018	222	0	0
s5-0119-0019	30	0	0
s5-0119-0020	33	0	0
s5-0119-0021	34	0	0
s5-0119-0022	31	0	0
s5-0119-0023	73	0	0
s5-0119-0024	32	0	0
s5-0119-0025	232	0	0
s5-0119-0026	235	0	0
s5-0119-0027	31	0	0
s5-0119-0028	30	0	0
s5-0119-0029	233	0	0
s5-0119-0030	237	0	0
s5-0119-0031	235	0	0
s5-0120-0000	333	0	0
s5-0120-0001	49	0	0
s5-0120-0002	325	0	0
s5-0120-0003	329	0	0
s5-0120-0004	285	0	0
s5-0120-0005	40	0	0
s5-0120-0006	280	0	0
s5-0120-0007	287	0	0
s5-0120-0008	288	0	0
s5-0120-0009	39	0	0
s5-0120-0010	288	0	0
s5-0120-0011	290	0	0
s5-0120-0012	297	0	0
s5-0120-0013	292	0	0
s5-0120-0014	40	0	0
s5-0120-0015	293	0	0
s5-0120-0016	286	0	0
s5-0120-0017	279	0	0
s5-0120-0018	277	0	0
s5-0120-0019	285	0	0
s5-0120-0020	294	0	0
s5-0120-0021	42	0	0
s5-0120-0022	288	0	0
s5-0120-0023	288	0	0
s5-0120-0024	43	0	0
s5-0120-0025	296	0	0
s5-0120-0026	299	0	0
s5-0120-0027	307	0	0
s5-0120-0028	360	0	0
s5-0120-0029	354	0	0
s5-0120-0030	55	0	0
s5-0120-0031	362	0	0
s5-0121-0000	248	0	13
s5-0121-0001	243	0	3
s5-0121-0002	235	0	1
s5-0121-0003	234	0	0
s5-0121-0004	236	0	2
s5-0121-0005	31	0	0
s5-0121-0006	31	0	0
s5-0121-0007	69	0	0
s5-0121-0008	31	0	1
s5-0121-0009	237	0	0
s5-0121-0010	247	0	26
s5-0121-0011	32	0	1
s5-0121-0012	236	0	0
s5-0121-0013	234	0	0
s5-0121-0014	29	0	2
s5-0121-0015	30	0	0
s5-0121-0016	32	0	1
s5-0121-0017	31	0	0
s5-0121-0018	32	0	0
s5-0121-0019	30	0	1
s5-0121-0020	34	0	0
s5-0121-0021	33	0	1
s5-0121-0022	243	0	0
s5-0121-0023	33	0	0
s5-0121-0024	30	0	2
s5-0121-0025	69	0	4
s5-0121-0026	235	0	0
s5-0121-0027	29	0	0
s5-0121-0028	32	0	1
s5-0121-0029	32	0	0
s5-0121-0030	30	0	0
s5-0121-0031	30	0	0
s5-0122-0000	36	0	28
s5-0122-0001	243	0	6
s5-0122-0002	30	0	3
s5-0122-0003	32	0	0
s5-0122-0004	32	0	7
s5-0122-0005	235	0	2
s5-0122-0006	30	0	0
s5-0122-0007	234	0	0
s5-0122-0008	31	0	7
s5-0122-0009	33	0	2
s5-0122-0010	47	0	726
s5-0122-0011	234	0	39
s5-0122-0012	68	0	2
s5-0122-0013	32	0	0
s5-0122-0014	31	0	4
s5-0122-0015	30	0	0
s5-0122-0016	31	0	1
s5-0122-0017	32	0	0
s5-0122-0018	232	0	3
s5-0122-0019	234	0	0
s5-0122-0020	34	0	3
s5-0122-0021	33	0	0
s5-0122-0022	239	0	1
s5-0122-0023	32	0	0
s5-0122-0024	30	0	13
s5-0122-0025	234	0	0
s5-0122-0026	235	0	0
s5-0122-0027	31	0	0
s5-0122-0028	32	0	5
